cell,violations,latitude,longitude,junction_label,police_station,is_named_junction,label,event_congestion_raw,strategic_raw,junction_raw,c_violation,c_event,c_junction,c_strategic,impact_score,top_violations,peak_hour,peak_hour_label
"12.936,77.601",12,12.936115566666667,77.60109050833334,BTP126 - Dairy Circle,Wilson Garden,1,BTP126 - Dairy Circle,1.5,1,0.5012471655328798,0.002494331065759637,0.015151515151515152,0.5012471655328798,1.0,20.52,Wrong Parking 67% · Parking In A Main Road 33%,7,07:00–08:00 IST
"12.961,77.599",43,12.961440795348837,77.59932976976744,BTP172 - Nanjappa Circle,Ashok Nagar,1,BTP172 - Nanjappa Circle,0.0,1,0.5047619047619047,0.009523809523809525,0.0,0.5047619047619047,1.0,20.52,No Parking 100%,11,11:00–12:00 IST
"12.989,77.576",22,12.988843609090909,77.57588093181818,BTP054 - Shivananda Circle,Sheshadripuram,1,BTP054 - Shivananda Circle,1.0,1,0.5023809523809524,0.004761904761904762,0.010101010101010102,0.5023809523809524,1.0,20.51,No Parking 78% · Wrong Parking 17%,10,10:00–11:00 IST
"12.903,77.573",1,12.9030321,77.5734292,"BTP159 - JP Nagar Metro, ORR",J.P. Nagar,1,"BTP159 - JP Nagar Metro, ORR",2.0,1,0.5,0.0,0.020202020202020204,0.5,1.0,20.51,No Parking 100%,4,04:00–05:00 IST
"12.927,77.597",42,12.926987652380953,77.59704600714286,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,1,"BTP127 - Sagar Hospital, Jayanagar",0.0,1,0.5046485260770975,0.009297052154195011,0.0,0.5046485260770975,1.0,20.51,No Parking 22% · Parking In A Main Road 18%,3,03:00–04:00 IST
"12.988,77.581",1,12.9877231,77.5806756,BTP054 - Shivananda Circle,High ground,1,BTP054 - Shivananda Circle,2.0,1,0.5,0.0,0.020202020202020204,0.5,1.0,20.51,Parking In A Main Road 50% · Wrong Parking 50%,4,04:00–05:00 IST
"12.971,77.593",41,12.971211207317072,77.59293599756097,BTP063 - Siddalingaiah Circle,Halasuru Gate,1,BTP063 - Siddalingaiah Circle,0.0,1,0.5045351473922902,0.009070294784580499,0.0,0.5045351473922902,1.0,20.5,No Parking 98% · Wrong Parking 2%,2,02:00–03:00 IST
"12.974,77.596",11,12.974318545454544,77.59627965454546,BTP063 - Siddalingaiah Circle,Cubbon Park,1,BTP063 - Siddalingaiah Circle,1.5,1,0.5011337868480725,0.0022675736961451248,0.015151515151515152,0.5011337868480725,1.0,20.5,Wrong Parking 75% · No Parking 17%,3,03:00–04:00 IST
"12.964,77.641",41,12.963815199999999,77.6413477195122,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,1,"BTP148 - 17th Main, Doopanahalli Bus Stop",0.0,1,0.5045351473922902,0.009070294784580499,0.0,0.5045351473922902,1.0,20.5,Wrong Parking 40% · Parking On Footpath 27%,10,10:00–11:00 IST
"12.962,77.534",11,12.9619444,77.53391967272727,BTP017 - Attiguppe Circle,Vijayanagara,1,BTP017 - Attiguppe Circle,1.5,1,0.5011337868480725,0.0022675736961451248,0.015151515151515152,0.5011337868480725,1.0,20.5,Wrong Parking 91% · No Parking 9%,6,06:00–07:00 IST
"12.998,77.545",40,12.997579217482457,77.54481415998916,BTP205 - Modi Hospital Junction,Vijayanagara,1,BTP205 - Modi Hospital Junction,0.0,1,0.504421768707483,0.008843537414965987,0.0,0.504421768707483,1.0,20.49,No Parking 51% · Wrong Parking 46%,5,05:00–06:00 IST
"12.966,77.577",40,12.965962235000001,77.5772713425,BTP082 - KR Market Junction,City Market,1,BTP082 - KR Market Junction,0.0,1,0.504421768707483,0.008843537414965987,0.0,0.504421768707483,1.0,20.49,Wrong Parking 60% · No Parking 36%,9,09:00–10:00 IST
"12.987,77.56",40,12.986974462500001,77.559988235,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",Rajajinagar,1,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",0.0,1,0.504421768707483,0.008843537414965987,0.0,0.504421768707483,1.0,20.49,Wrong Parking 88% · No Parking 10%,10,10:00–11:00 IST
"12.976,77.548",9,12.975685066666665,77.54786084444444,BTP069 - MC Circle,Vijayanagara,1,BTP069 - MC Circle,1.5,1,0.500907029478458,0.0018140589569160999,0.015151515151515152,0.500907029478458,1.0,20.48,Wrong Parking 60% · No Parking 30%,9,09:00–10:00 IST
"12.96,77.576",39,12.95957491025641,77.57569445384615,BTP104 - Medical College Circle,City Market,1,BTP104 - Medical College Circle,0.0,1,0.5043083900226757,0.008616780045351474,0.0,0.5043083900226757,1.0,20.47,Wrong Parking 98% · No Parking 2%,13,13:00–14:00 IST
"12.972,77.593",8,12.971587975,77.5932492125,BTP063 - Siddalingaiah Circle,Cubbon Park,1,BTP063 - Siddalingaiah Circle,1.5,1,0.5007936507936508,0.0015873015873015873,0.015151515151515152,0.5007936507936508,1.0,20.47,No Parking 100%,0,00:00–01:00 IST
"12.968,77.59",8,12.9679302,77.5897480875,BTP076 - Hudson Circle,Halasuru Gate,1,BTP076 - Hudson Circle,1.5,1,0.5007936507936508,0.0015873015873015873,0.015151515151515152,0.5007936507936508,1.0,20.47,No Parking 60% · Parking In A Main Road 20%,7,07:00–08:00 IST
"12.979,77.592",39,12.978948276923076,77.59203817435898,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,1,BTP047 - Vidhan Soudha Metro Station,0.0,1,0.5043083900226757,0.008616780045351474,0.0,0.5043083900226757,1.0,20.47,No Parking 88% · Parking In A Main Road 7%,11,11:00–12:00 IST
"12.969,77.591",8,12.9693228125,77.5906463125,BTP076 - Hudson Circle,Halasuru Gate,1,BTP076 - Hudson Circle,1.5,1,0.5007936507936508,0.0015873015873015873,0.015151515151515152,0.5007936507936508,1.0,20.47,No Parking 100%,11,11:00–12:00 IST
"12.975,77.562",38,12.975197463157896,77.56168466315789,BTP074 - Leprosy Hospital Junction,Magadi Road,1,BTP074 - Leprosy Hospital Junction,0.0,1,0.5041950113378685,0.008390022675736962,0.0,0.5041950113378685,1.0,20.46,Wrong Parking 82% · No Parking 12%,11,11:00–12:00 IST
"12.956,77.578",38,12.955994584210528,77.5778992,BTP118 - Basappa Circle,City Market,1,BTP118 - Basappa Circle,0.0,1,0.5041950113378685,0.008390022675736962,0.0,0.5041950113378685,1.0,20.46,Wrong Parking 85% · No Parking 12%,13,13:00–14:00 IST
"12.974,77.544",38,12.974068515789474,77.54417433157896,BTP020 - Hosahalli Metro Station,Vijayanagara,1,BTP020 - Hosahalli Metro Station,0.0,1,0.5041950113378685,0.008390022675736962,0.0,0.5041950113378685,1.0,20.46,Wrong Parking 72% · No Parking 22%,3,03:00–04:00 IST
"12.989,77.559",38,12.988687368421052,77.55897524736842,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",Rajajinagar,1,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",0.0,1,0.5041950113378685,0.008390022675736962,0.0,0.5041950113378685,1.0,20.46,Wrong Parking 55% · No Parking 45%,2,02:00–03:00 IST
"12.937,77.606",18,12.936699655555556,77.60580041666667,BTP126 - Dairy Circle,Mico Layout,1,BTP126 - Dairy Circle,1.0,1,0.5019274376417233,0.003854875283446712,0.010101010101010102,0.5019274376417233,1.0,20.46,No Parking 44% · Parking In A Main Road 28%,13,13:00–14:00 IST
"12.97,77.591",7,12.969771028571428,77.59120274285715,BTP063 - Siddalingaiah Circle,Halasuru Gate,1,BTP063 - Siddalingaiah Circle,1.5,1,0.5006802721088436,0.0013605442176870747,0.015151515151515152,0.5006802721088436,1.0,20.45,No Parking 100%,11,11:00–12:00 IST
"12.966,77.641",37,12.966238956756758,77.6412878027027,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,1,"BTP148 - 17th Main, Doopanahalli Bus Stop",0.0,1,0.5040816326530613,0.00816326530612245,0.0,0.5040816326530613,1.0,20.45,No Parking 56% · Parking In A Main Road 21%,14,14:00–15:00 IST
"12.977,77.549",37,12.976886294594596,77.54868961351352,BTP069 - MC Circle,Magadi Road,1,BTP069 - MC Circle,0.0,1,0.5040816326530613,0.00816326530612245,0.0,0.5040816326530613,1.0,20.45,Wrong Parking 74% · No Parking 24%,11,11:00–12:00 IST
"12.961,77.596",36,12.961258722222222,77.59587833333333,"BTP101 - Blood Bank Circle, KH Road",Ashok Nagar,1,"BTP101 - Blood Bank Circle, KH Road",0.0,1,0.503968253968254,0.007936507936507936,0.0,0.503968253968254,1.0,20.44,No Parking 65% · Wrong Parking 32%,4,04:00–05:00 IST
"12.967,77.589",6,12.967351366666668,77.58881376666666,BTP076 - Hudson Circle,Halasuru Gate,1,BTP076 - Hudson Circle,1.5,1,0.5005668934240363,0.0011337868480725624,0.015151515151515152,0.5005668934240363,1.0,20.44,No Parking 71% · Wrong Parking 14%,5,05:00–06:00 IST
"12.994,77.59",36,12.994261008333332,77.58967364166666,BTP032 - Windsor Circle,High ground,1,BTP032 - Windsor Circle,0.0,1,0.503968253968254,0.007936507936507936,0.0,0.503968253968254,1.0,20.44,Wrong Parking 89% · No Parking 11%,2,02:00–03:00 IST
"12.981,77.594",36,12.980731569444444,77.59398733611111,BTP036 - Police Thimmaiah Circle (GPO),Cubbon Park,1,BTP036 - Police Thimmaiah Circle (GPO),0.0,1,0.503968253968254,0.007936507936507936,0.0,0.503968253968254,1.0,20.44,No Parking 95% · Parking On Footpath 3%,4,04:00–05:00 IST
"12.918,77.575",16,12.9176267125,77.5750519,"BTP115 - Sahasra Hospital, Jayanagar",Jayanagara,1,"BTP115 - Sahasra Hospital, Jayanagar",1.0,1,0.5017006802721088,0.003401360544217687,0.010101010101010102,0.5017006802721088,1.0,20.44,No Parking 56% · Wrong Parking 44%,2,02:00–03:00 IST
"12.974,77.543",5,12.97397828,77.54331260000001,BTP020 - Hosahalli Metro Station,Vijayanagara,1,BTP020 - Hosahalli Metro Station,1.5,1,0.500453514739229,0.0009070294784580499,0.015151515151515152,0.500453514739229,1.0,20.43,Wrong Parking 100%,2,02:00–03:00 IST
"12.965,77.598",5,12.965431839999999,77.59772785999999,BTP100 - Richmond Circle,Ashok Nagar,1,BTP100 - Richmond Circle,1.5,1,0.500453514739229,0.0009070294784580499,0.015151515151515152,0.500453514739229,1.0,20.43,No Parking 100%,7,07:00–08:00 IST
"12.989,77.553",35,12.989228571428571,77.55255025142857,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,1,"BTP204 - ESI Hospital, Rajajinagar",0.0,1,0.5038548752834467,0.007709750566893424,0.0,0.5038548752834467,1.0,20.42,Wrong Parking 100%,3,03:00–04:00 IST
"12.988,77.58",34,12.987764176470588,77.57998780588235,BTP054 - Shivananda Circle,High ground,1,BTP054 - Shivananda Circle,0.0,1,0.5037414965986394,0.007482993197278911,0.0,0.5037414965986394,1.0,20.41,No Parking 87% · Using Black Film/Other Materials 5%,8,08:00–09:00 IST
"12.918,77.576",14,12.917773214285715,77.57592772857143,"BTP115 - Sahasra Hospital, Jayanagar",Jayanagara,1,"BTP115 - Sahasra Hospital, Jayanagar",1.0,1,0.5014739229024944,0.0029478458049886623,0.010101010101010102,0.5014739229024944,1.0,20.41,Wrong Parking 47% · No Parking 47%,3,03:00–04:00 IST
"12.961,77.602",34,12.960648726470588,77.60160628529412,BTP172 - Nanjappa Circle,Ashok Nagar,1,BTP172 - Nanjappa Circle,0.0,1,0.5037414965986394,0.007482993197278911,0.0,0.5037414965986394,1.0,20.41,No Parking 100%,8,08:00–09:00 IST
"12.977,77.59",33,12.977186921212121,77.58997630303031,BTP041 - Gopal Gowda Circle,Cubbon Park,1,BTP041 - Gopal Gowda Circle,0.0,1,0.5036281179138322,0.0072562358276643995,0.0,0.5036281179138322,1.0,20.4,No Parking 62% · Parking In A Main Road 29%,2,02:00–03:00 IST
"12.907,77.592",3,12.906803866666666,77.59193776666666,BTP222 - Delmia Circle,J.P. Nagar,1,BTP222 - Delmia Circle,1.5,1,0.5002267573696145,0.00045351473922902497,0.015151515151515152,0.5002267573696145,1.0,20.4,Wrong Parking 100%,2,02:00–03:00 IST
"12.986,77.58",13,12.9863309,77.57984726923077,BTP054 - Shivananda Circle,High ground,1,BTP054 - Shivananda Circle,1.0,1,0.501360544217687,0.0027210884353741495,0.010101010101010102,0.501360544217687,1.0,20.4,Wrong Parking 73% · No Parking 13%,4,04:00–05:00 IST
"12.976,77.545",32,12.975779859375,77.54520441875,BTP020 - Hosahalli Metro Station,Vijayanagara,1,BTP020 - Hosahalli Metro Station,0.0,1,0.5035147392290249,0.007029478458049887,0.0,0.5035147392290249,1.0,20.39,Wrong Parking 57% · No Parking 30%,11,11:00–12:00 IST
"12.915,77.586",32,12.915029121875,77.585813940625,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar,1,"BTP177 - Aurobindo Circle, ORR",0.0,1,0.5035147392290249,0.007029478458049887,0.0,0.5035147392290249,1.0,20.39,No Parking 46% · Wrong Parking 36%,11,11:00–12:00 IST
"12.965,77.599",1,12.9649964,77.5992132,BTP100 - Richmond Circle,Ashok Nagar,1,BTP100 - Richmond Circle,1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,8,08:00–09:00 IST
"12.926,77.6",1,12.9257117,77.600325,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,1,"BTP127 - Sagar Hospital, Jayanagar",1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,Parking In A Main Road 50% · Wrong Parking 50%,1,01:00–02:00 IST
"12.925,77.6",1,12.9245217,77.6002567,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,1,"BTP127 - Sagar Hospital, Jayanagar",1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,Parking In A Main Road 33% · Wrong Parking 33%,1,01:00–02:00 IST
"12.983,77.589",1,12.9826962,77.5885489,BTP035 - Basaweshwara Circle (LH) Junction,Cubbon Park,1,BTP035 - Basaweshwara Circle (LH) Junction,1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,5,05:00–06:00 IST
"13.013,77.584",1,13.0128553,77.5837556,BTP030 - Mekhri Circle,Sadashivanagar,1,BTP030 - Mekhri Circle,1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,4,04:00–05:00 IST
"12.937,77.604",1,12.9367642,77.6043846,BTP126 - Dairy Circle,Mico Layout,1,BTP126 - Dairy Circle,1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,2,02:00–03:00 IST
"12.962,77.642",1,12.9615372,77.6424449,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,1,"BTP148 - 17th Main, Doopanahalli Bus Stop",1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,6,06:00–07:00 IST
"12.983,77.593",1,12.9826883,77.5931723,BTP036 - Police Thimmaiah Circle (GPO),Cubbon Park,1,BTP036 - Police Thimmaiah Circle (GPO),1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,7,07:00–08:00 IST
"12.984,77.59",1,12.9840133,77.5895717,BTP035 - Basaweshwara Circle (LH) Junction,Cubbon Park,1,BTP035 - Basaweshwara Circle (LH) Junction,1.5,1,0.5,0.0,0.015151515151515152,0.5,1.0,20.38,No Parking 100%,5,05:00–06:00 IST
"12.902,77.594",31,12.901692993548387,77.59400167419354,BTP222 - Delmia Circle,J.P. Nagar,1,BTP222 - Delmia Circle,0.0,1,0.5034013605442177,0.006802721088435374,0.0,0.5034013605442177,1.0,20.37,No Parking 94% · Defective Number Plate 3%,3,03:00–04:00 IST
"12.975,77.563",31,12.975002916129032,77.56275053870968,BTP074 - Leprosy Hospital Junction,Magadi Road,1,BTP074 - Leprosy Hospital Junction,0.0,1,0.5034013605442177,0.006802721088435374,0.0,0.5034013605442177,1.0,20.37,Wrong Parking 89% · Defective Number Plate 6%,4,04:00–05:00 IST
"12.984,77.579",30,12.984082699999998,77.57874610333333,BTP054 - Shivananda Circle,High ground,1,BTP054 - Shivananda Circle,0.0,1,0.5032879818594105,0.006575963718820862,0.0,0.5032879818594105,1.0,20.36,No Parking 74% · Wrong Parking 23%,8,08:00–09:00 IST
"12.961,77.635",30,12.961386073333333,77.63517733333333,"BTP145 - Sri Hatti Maramma Circle, Domluru",Halasur,1,"BTP145 - Sri Hatti Maramma Circle, Domluru",0.0,1,0.5032879818594105,0.006575963718820862,0.0,0.5032879818594105,1.0,20.36,No Parking 81% · Wrong Parking 16%,3,03:00–04:00 IST
"12.962,77.578",30,12.9618042,77.57764394333334,BTP082 - KR Market Junction,City Market,1,BTP082 - KR Market Junction,0.0,1,0.5032879818594105,0.006575963718820862,0.0,0.5032879818594105,1.0,20.36,Wrong Parking 97% · Parking In A Main Road 3%,11,11:00–12:00 IST
"12.968,77.576",29,12.968320289655173,77.57610639655174,BTP082 - KR Market Junction,City Market,1,BTP082 - KR Market Junction,0.0,1,0.5031746031746032,0.006349206349206349,0.0,0.5031746031746032,1.0,20.35,Wrong Parking 100%,6,06:00–07:00 IST
"12.958,77.572",29,12.958190206896552,77.57201557586207,BTP105 - Shivasankara Circle,V.V.Puram (C.Pet),1,BTP105 - Shivasankara Circle,0.0,1,0.5031746031746032,0.006349206349206349,0.0,0.5031746031746032,1.0,20.35,No Parking 91% · Parking In A Main Road 9%,8,08:00–09:00 IST
"12.96,77.573",9,12.960215844444443,77.57308295555555,BTP104 - Medical College Circle,V.V.Puram (C.Pet),1,BTP104 - Medical College Circle,1.0,1,0.500907029478458,0.0018140589569160999,0.010101010101010102,0.500907029478458,1.0,20.35,No Parking 67% · Parking In A Main Road 25%,8,08:00–09:00 IST
"12.964,77.557",28,12.963891564285715,77.55697895714286,BTP091 - Sirsi Circle,Magadi Road,1,BTP091 - Sirsi Circle,0.0,1,0.503061224489796,0.006122448979591836,0.0,0.503061224489796,1.0,20.34,Wrong Parking 58% · No Parking 32%,5,05:00–06:00 IST
"12.984,77.555",7,12.984389905630847,77.55468969778028,BTP061 - Bhashyam Circle,Magadi Road,1,BTP061 - Bhashyam Circle,1.0,1,0.5006802721088436,0.0013605442176870747,0.010101010101010102,0.5006802721088436,1.0,20.33,Wrong Parking 75% · No Parking 12%,9,09:00–10:00 IST
"12.987,77.578",7,12.987332628571428,77.57842151428572,BTP054 - Shivananda Circle,High ground,1,BTP054 - Shivananda Circle,1.0,1,0.5006802721088436,0.0013605442176870747,0.010101010101010102,0.5006802721088436,1.0,20.33,Wrong Parking 57% · No Parking 43%,12,12:00–13:00 IST
"12.918,77.586",7,12.917654242857143,77.5858975,"BTP177 - Aurobindo Circle, ORR",Jayanagara,1,"BTP177 - Aurobindo Circle, ORR",1.0,1,0.5006802721088436,0.0013605442176870747,0.010101010101010102,0.5006802721088436,1.0,20.33,No Parking 100%,4,04:00–05:00 IST
"12.963,77.56",27,12.963001003703702,77.55981083333333,BTP091 - Sirsi Circle,Magadi Road,1,BTP091 - Sirsi Circle,0.0,1,0.5029478458049886,0.0058956916099773245,0.0,0.5029478458049886,1.0,20.32,No Parking 66% · Parking In A Main Road 32%,5,05:00–06:00 IST
"12.974,77.54",27,12.973586759259259,77.53996350740739,BTP028 - Vijayanagar Bus Stand Junction,Vijayanagara,1,BTP028 - Vijayanagar Bus Stand Junction,0.0,1,0.5029478458049886,0.0058956916099773245,0.0,0.5029478458049886,1.0,20.32,Wrong Parking 78% · No Parking 22%,9,09:00–10:00 IST
"12.967,77.641",27,12.966902425925925,77.6414033925926,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,1,"BTP148 - 17th Main, Doopanahalli Bus Stop",0.0,1,0.5029478458049886,0.0058956916099773245,0.0,0.5029478458049886,1.0,20.32,No Parking 71% · Wrong Parking 14%,13,13:00–14:00 IST
"12.985,77.557",26,12.98490843076923,77.55668300769231,BTP061 - Bhashyam Circle,Rajajinagar,1,BTP061 - Bhashyam Circle,0.0,1,0.5028344671201814,0.005668934240362812,0.0,0.5028344671201814,1.0,20.31,Wrong Parking 52% · No Parking 38%,5,05:00–06:00 IST
"13.019,77.585",26,13.01896605,77.58493708076922,BTP030 - Mekhri Circle,R.T. Nagar,1,BTP030 - Mekhri Circle,0.0,1,0.5028344671201814,0.005668934240362812,0.0,0.5028344671201814,1.0,20.31,No Parking 57% · Wrong Parking 36%,8,08:00–09:00 IST
"12.906,77.591",26,12.906279896153846,77.59095078461539,BTP222 - Delmia Circle,J.P. Nagar,1,BTP222 - Delmia Circle,0.0,1,0.5028344671201814,0.005668934240362812,0.0,0.5028344671201814,1.0,20.31,No Parking 83% · Parking In A Main Road 13%,4,04:00–05:00 IST
"13.0,77.541",26,12.999821565384615,77.54102332307693,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara,1,"BTP206 - Shankara Mutt Circle, Vijayanagar",0.0,1,0.5028344671201814,0.005668934240362812,0.0,0.5028344671201814,1.0,20.31,Wrong Parking 100%,11,11:00–12:00 IST
"12.957,77.576",5,12.957210499999999,77.57582888,BTP118 - Basappa Circle,V.V.Puram (C.Pet),1,BTP118 - Basappa Circle,1.0,1,0.500453514739229,0.0009070294784580499,0.010101010101010102,0.500453514739229,1.0,20.3,Wrong Parking 100%,3,03:00–04:00 IST
"12.951,77.591",25,12.951323028,77.59070374,BTP121 - KH Circle,Wilson Garden,1,BTP121 - KH Circle,0.0,1,0.5027210884353741,0.005442176870748299,0.0,0.5027210884353741,1.0,20.3,No Parking 81% · Wrong Parking 15%,8,08:00–09:00 IST
"12.963,77.601",25,12.963119423999999,77.601156372,BTP172 - Nanjappa Circle,Ashok Nagar,1,BTP172 - Nanjappa Circle,0.0,1,0.5027210884353741,0.005442176870748299,0.0,0.5027210884353741,1.0,20.3,No Parking 100%,2,02:00–03:00 IST
"12.937,77.581",4,12.9367061,77.5811368,BTP187 - South End Circle,Jayanagara,1,BTP187 - South End Circle,1.0,1,0.5003401360544217,0.0006802721088435374,0.010101010101010102,0.5003401360544217,1.0,20.29,Wrong Parking 80% · Defective Number Plate 20%,13,13:00–14:00 IST
"12.977,77.585",3,12.977380233333333,77.58481556666668,BTP037 - KR Circle,Halasuru Gate,1,BTP037 - KR Circle,1.0,1,0.5002267573696145,0.00045351473922902497,0.010101010101010102,0.5002267573696145,1.0,20.28,Wrong Parking 50% · No Parking 25%,6,06:00–07:00 IST
"12.961,77.6",23,12.961297791304347,77.59985992173914,BTP172 - Nanjappa Circle,Ashok Nagar,1,BTP172 - Nanjappa Circle,0.0,1,0.5024943310657597,0.004988662131519274,0.0,0.5024943310657597,1.0,20.27,No Parking 92% · Parking In A Main Road 4%,3,03:00–04:00 IST
